財務省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ministry of Finance　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
外貨準備等の状況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
International Reserves/Foreign Currency Liquidity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（単位：百万ドル）　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
（US$ millions),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Ｉ．外貨準備及びその他外貨資産,,,,,,,,,,,,,,,,,,,,,,II．短期の外貨建債務等,,,,,,,,,,,,,,,,,,,,,III．短期の外貨建偶発債務等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IV．メモ項目,,,,,,,,,,,,,,,,,,
,10月,,October,1242792,1180425,1054462,,125963,125313,625,,25,25,12645,17905,31295,24.6,522,,,522,64762,64613,,,,,,,35500,8500,18000,9000,,,,,35500,8500,18000,9000,,,,,,-4400,,,-4400,-4400,,,-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3621,-153199,,,156820,792,,,792,,,,,,,
,11月,,November,1219291,1159321,1031886,,127435,126803,607,,25,25,12274,18214,28984,24.6,498,,,498,64520,64370,,,,,,,36000,8000,22000,6000,,,,,36000,8000,22000,6000,,,,,,-4400,,-900,-3500,-4400,,-900,-3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283,-137903,,,141186,3536,,,3536,,,,,,,
,12月,,December,1216903,1157790,1031902,,125888,125259,604,,25,25,12019,18087,28516,24.6,491,,,491,65063,63696,,,,,,,33777,11777,16000,6000,-1223,-1223,,,35000,13000,16000,6000,,,,,,-4400,,-1400,-3000,-4400,,-1400,-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996,-134899,,,137895,3427,,,3427,,,,,,,
平成29年,1月,2017,January,1231573,1170803,1043826,,126977,126332,620,,25,25,12201,18233,29837,24.6,499,,,499,64115,63829,,,,,,,26878,9878,12000,5000,-122,-122,,,27000,10000,12000,5000,,,,,,-5400,-900,-500,-4000,-5400,-900,-500,-4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279,-141795,,,145074,1305,,,1305,,,,,,,
,2月,,February,1232340,1170660,1042763,,127897,127287,585,,25,25,11979,18310,30891,24.6,500,,,500,64566,64193,,,,,,,24798,6798,12000,6000,-202,-202,,,25000,7000,12000,6000,,,,,,-4500,-500,-1000,-3000,-4500,-500,-1000,-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4011,-147981,,,151992,326,,,326,,,,,,,
,3月,,March,1230330,1168909,1042952,,125957,125329,603,,25,25,11936,18350,30626,24.6,509,,,509,64495,63767,,,,,,,24450,9450,8000,7000,-550,-550,,,25000,10000,8000,7000,,,,,,-4375,,-1000,-3375,-4375,,-1000,-3375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227,-151133,,,154360,-136,,,-136,,,,,,1229938,392
,4月,,April,1242295,1180046,1052925,,127121,126483,613,,25,25,12041,18542,31157,24.6,509,,,509,66528,66340,,,,,,,20000,6000,11000,3000,,,,,20000,6000,11000,3000,,,,,,-4366,-1000,-2000,-1366,-4366,-1000,-2000,-1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475,-150694,,,155169,-52,,,-52,,,,,,,
,5月,,May,1251868,1189360,1061544,,127816,127161,630,,25,25,12126,18715,31151,24.6,516,,,516,66465,66271,,,,,,,20000,7000,9000,4000,,,,,20000,7000,9000,4000,,,,,,-3370,,-2000,-1370,-3370,,-2000,-1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872,-148305,,,153177,-153,,,-153,,,,,,,
,6月,,June,1249847,1188139,1062210,,125929,125257,647,,25,25,11819,18810,30562,24.6,517,,,517,64105,63927,,,,,,,19990,7990,7000,5000,-10,-10,,,20000,8000,7000,5000,,,,,,-3386,-2000,,-1386,-3386,-2000,,-1386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803,-152008,,,155811,207,,,207,,,,,,,
,7月,,July,1260040,1197552,1074963,,122589,121917,647,,25,25,11775,19005,31185,24.6,523,,,523,64991,64800,,,,,,,20000,8000,8000,4000,,,,,20000,8000,8000,4000,,,,,,-3901,,,-3901,-3901,,,-3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3739,-148585,,,152324,-227,,,-227,,,,,,,
,8月,,August,1268006,1204226,1081532,,122694,122016,653,,25,25,11883,19100,32272,24.6,525,,,525,64711,64504,,,,,,,20000,6000,10000,4000,,,,,20000,6000,10000,4000,,,,,,-3901,,,-3901,-3901,,,-3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275,-146060,,,149335,-124,,,-124,,,,,,,
,9月,,September,1266310,1203236,1080790,,122446,121768,653,,25,25,11886,19099,31567,24.6,522,,,522,59963,59381,,,,,,,19600,5600,7000,7000,-400,-400,,,20000,6000,7000,7000,,,,,,-3901,,,-3901,-3901,,,-3901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709,-150851,,,154560,414,,,414,,,,,,,
,10月,,October,1260925,1198464,1076041,,122423,121765,633,,25,25,11760,18930,31249,24.6,522,,,522,59486,59297,,,,,,,22000,8000,6000,8000,,,,,22000,8000,6000,8000,,,,,,-4388,,-1000,-3388,-4388,,-1000,-3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627,-148136,,,151763,555,,,555,,,,,,,
,11月,,November,1261242,1198933,1076384,,122549,121872,652,,25,25,11203,19078,31496,24.6,532,,,532,59455,59270,,,,,,,25000,3000,12000,10000,,,,,25000,3000,12000,10000,,,,,,-6888,,-1000,-5888,-6888,,-1000,-5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,-157755,,,161588,272,,,272,,,,,,,
,12月,,December,1264283,1202071,1079459,,122612,121928,659,,25,25,10582,19195,31897,24.6,538,,,538,58122,57815,,,,,,,24840,6840,11000,7000,-160,-160,,,25000,7000,11000,7000,,,,,,-6898,-1000,-398,-5500,-6898,-1000,-398,-5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4289,-173352,,,177641,271,,,271,,,,,,,
平成30年,1月,2018,January,1268535,1204746,1082243,,122503,121804,674,,25,25,10511,19640,33091,24.6,547,,,547,57822,57645,,,,,,,21999,6999,10000,5000,-1,-1,,,22000,7000,10000,5000,,,,,,-6406,,-406,-6000,-6406,,-406,-6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634,-178533,,,183167,-445,,,-445,,,,,,,
,2月,,February,1261749,1198857,1076009,,122848,122154,669,,25,25,10418,19511,32422,24.6,541,,,541,58984,58787,,,,,,,19995,5995,10000,4000,-5,-5,,,20000,6000,10000,4000,,,,,,-7640,-390,,-7250,-7640,-390,,-7250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4188,-176410,,,180598,-691,,,-691,,,,,,,
,3月,,March,1268287,1205149,1080727,,124422,123726,671,,25,25,10402,19618,32570,24.6,548,,,548,57044,56830,,,,,,,22000,8000,7000,7000,,,,,22000,8000,7000,7000,,,,,,-7250,,,-7250,-7250,,,-7250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4569,-186344,,,190913,-492,,,-492,,,,,,1267874,413
,4月,,April,1256018,1193513,1068584,,124929,124138,659,,132,25,10246,19407,32308,24.6,544,,,544,56359,56114,,,,,,,25000,5000,12000,8000,,,,,25000,5000,12000,8000,,,,,,-7250,,-2500,-4750,-7250,,-2500,-4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4057,-171608,,,175665,591,,,591,,,,,,,
,5月,,May,1254477,1192596,1063435,,129161,128491,645,,25,25,10086,19141,32115,24.6,539,,,539,57759,57502,,,,,,,22999,5999,12000,5000,-1,-1,,,23000,6000,12000,5000,,,,,,-8750,,-2500,-6250,-8750,,-2500,-6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679,-162324,,,169003,481,,,481,,,,,,,
,6月,,June,1258748,1197493,1068386,,129107,128439,643,,25,25,11029,18936,30765,24.6,525,,,525,56586,56374,,,,,,,19999,7999,6000,6000,-1,-1,,,20000,8000,6000,6000,,,,,,-8750,-2500,,-6250,-8750,-2500,,-6250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764,-153571,,,157335,729,,,729,,,,,,,
,7月,,July,1256276,1195817,1067226,,128591,127929,637,,25,25,11065,18831,30039,24.6,524,,,524,56602,56344,,,,,,,20000,6000,6000,8000,,,,,20000,6000,6000,8000,,,,,,-6250,,-500,-5750,-6250,,-500,-5750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898,-149733,,,153631,745,,,745,,,,,,,
,8月,,August,1259305,1199284,1067254,,132030,131368,637,,25,25,11101,18812,29583,24.6,525,,,525,56497,56211,,,,,,,20000,3000,11000,6000,,,,,20000,3000,11000,6000,,,,,,-6366,,-3000,-3366,-6366,,-3000,-3366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3422,-146240,,,149662,438,,,438,,,,,,,
,9月,,September,1259673,1200156,1067658,,132498,131833,640,,25,25,11056,18730,29209,24.6,522,,,522,53898,53615,,,,,,,17000,6000,6000,5000,,,,,17000,6000,6000,5000,,,,,,-6865,-500,-2500,-3865,-6865,-500,-2500,-3865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3281,-148801,,,152082,705,,,705,,,,,,,
,10月,,October,1252873,1192581,1059856,,132725,132073,627,,25,25,11328,18557,29891,24.6,516,,,516,53589,53276,,,,,,,20000,6000,7000,7000,,,,,20000,6000,7000,7000,,,,,,-6367,-2500,-500,-3367,-6367,-2500,-500,-3367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554,-144516,,,148070,458,,,458,,,,,,,
,11月,,November,1258264,1197846,1066004,,131842,131176,641,,25,25,11348,18586,29955,24.6,529,,,529,51791,51482,,,,,,,23000,5000,10000,8000,,,,,23000,5000,10000,8000,,,,,,-4368,,-1750,-2618,-4368,,-1750,-2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4314,-141927,,,146241,429,,,429,,,,,,,
,12月,,December,1270975,1208958,1077824,,131134,130403,617,,114,25,11464,18484,31531,24.6,538,,,538,51066,50825,,,,,,,26990,5990,12000,9000,-10,-10,,,27000,6000,12000,9000,,,,,,-4368,-500,-1250,-2618,-4368,-500,-1250,-2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3239,-141254,,,144493,-474,,,-474,,,,,,,
平成31年,1月,2019,January,1279297,1216111,1084831,,131280,130619,636,,25,25,11304,18777,32555,24.6,550,,,550,51006,50742,,,,,,,24999,5999,10000,9000,-1,-1,,,25000,6000,10000,9000,,,,,,-4319,-1250,,-3069,-4319,-1250,,-3069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3414,-134057,,,137471,-498,,,-498,,,,,,,
,2月,,February,1281846,1218763,1086966,,131797,131137,635,,25,25,11273,18806,32454,24.6,550,,,550,50415,50147,,,,,,,21000,6000,8000,7000,,,,,21000,6000,8000,7000,,,,,,-5068,,-1500,-3568,-5068,,-1500,-3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4305,-133783,,,138088,143,,,143,,,,,,,
,3月,,March,1291813,1229406,1098444,,130962,130314,623,,25,25,11308,18675,31870,24.6,554,,,554,50130,49840,,,,,,,17000,5000,8000,4000,,,,,17000,5000,8000,4000,,,,,,-5070,,-1500,-3570,-5070,,-1500,-3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101,-130429,,,133530,97,,,97,,,,,,1291390,423
,4月,,April,1293499,1229858,1098066,,131792,130695,520,,577,50,12223,19326,31548,24.6,544,,,544,49765,49443,,,,,,,16000,6000,9000,1000,,,,,16000,6000,9000,1000,,,,,,-5070,-1500,,-3570,-5070,-1500,,-3570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,-127452,,,130413,208,,,208,,,,,,,
令和元年,5月,,May,1307975,1244186,1112922,,131264,130619,595,,50,50,12167,19203,31874,24.6,545,,,545,49310,48979,,,,,,,15000,4000,11000,,,,,,15000,4000,11000,,,,,,,-4574,,-119,-4455,-4574,,-119,-4455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565,-130170,,,133735,-166,,,-166,,,,,,,
,6月,,June,1322279,1255885,1125615,,130270,129595,625,,50,50,11838,19332,34665,24.6,559,,,559,48512,48286,,,,,,,15000,7000,6000,2000,,,,,15000,7000,6000,2000,,,,,,-6645,,-690,-5955,-6645,,-690,-5955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381,-143100,,,146481,-86,,,-86,,,,,,,
,7月,,July,1316452,1250027,1119115,,130912,130278,584,,50,50,11738,19000,35122,24.6,565,,,565,48467,48232,,,,,,,15000,6000,8000,1000,,,,,15000,6000,8000,1000,,,,,,-9137,-182,-500,-8455,-9137,-182,-500,-8455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3262,-138457,,,141719,129,,,129,,,,,,,
,8月,,August,1331583,1262807,1132148,,130659,130002,607,,50,50,11675,18935,37602,24.6,564,,,564,47875,47636,,,,,,,17000,6000,8000,3000,,,,,17000,6000,8000,3000,,,,,,-8955,-500,-500,-7955,-8955,-500,-500,-7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3195,-140363,,,143558,-73,,,-73,,,,,,,
,9月,,September,1322581,1255042,1124348,,130694,130007,637,,50,50,11594,18838,36542,24.6,565,,,565,47252,47019,,,,,,,19000,7000,9000,3000,,,,,19000,7000,9000,3000,,,,,,-8455,,-500,-7955,-8455,,-500,-7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3743,-142536,,,146279,222,,,222,,,,,,,
,10月,,October,1324468,1255880,1126020,,129860,129179,581,,100,100,11723,19121,37173,24.6,571,,,571,46869,46625,,,,,,,25000,7000,13000,5000,,,,,25000,7000,13000,5000,,,,,,-8455,-500,-455,-7500,-8455,-500,-455,-7500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3297,-143843,,,147140,226,,,226,,,,,,,
,11月,,November,1317322,1250950,1120782,,130168,129537,531,,100,100,10795,19082,35923,24.6,572,,,572,46182,45942,,,,,,,26000,6000,14000,6000,,,,,26000,6000,14000,6000,,,,,,-9455,,-2455,-7000,-9455,,-2455,-7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,-143045,,,146445,532,,,532,,,,,,,
,12月,,December,1323750,1255322,1125048,,130274,129560,544,,170,100,11202,19176,37469,24.6,581,,,581,45165,44997,,,,,,,25000,7000,15000,3000,,,,,25000,7000,15000,3000,,,,,,-10019,-455,-2000,-7564,-10019,-455,-2000,-7564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3627,-149949,,,153576,264,,,264,,,,,,,
令和2年,1月,2020,January,1342267,1272461,1143435,,129026,128358,618,,50,50,11204,19043,38976,24.6,583,,,583,45128,44958,,,,,,,20000,8000,10000,2000,,,,,20000,8000,10000,2000,,,,,,-10561,-2000,,-8561,-10561,-2000,,-8561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547,-157529,,,161076,93,,,93,,,,,,,
,2月,,February,1359036,1288702,1161926,,126776,126114,612,,50,50,11128,19017,39606,24.6,583,,,583,44360,44190,,,,,,,14999,6999,8000,,-1,-1,,,15000,7000,8000,,,,,,,-8545,,-1000,-7545,-8545,,-1000,-7545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639,-160870,,,164509,-1,,,-1,,,,,,,
,3月,,March,1366177,1296161,1168262,,127899,127186,663,,50,50,10976,18892,39584,24.6,564,,,564,218236,43364,,,,,,,-151797,-56635,-95162,,-174797,-70635,-104162,,23000,14000,9000,,,,,,,-8528,,-3000,-5528,-8528,,-3000,-5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4007,-168562,,,172569,-102,,,-102,,,,,,1365757,420
,4月,,April,1368567,1294803,1167833,,126970,126233,637,,100,100,12419,18875,41892,24.6,578,,,578,265464,44950,,,,,,,-197500,-3215,-201285,7000,-220500,-9215,-211285,,23000,6000,10000,7000,,,,,,-9535,-1000,-4500,-4035,-9535,-1000,-4500,-4035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3916,-162940,,,166856,-87,,,-87,,,,,,,
,5月,,May,1378239,1303135,1175985,,127150,126487,563,,100,100,13031,18963,42530,24.6,580,,,580,267094,43621,,,,,,,-203468,-131322,-77146,5000,-223468,-139322,-84146,,20000,8000,7000,5000,,,,,,-8525,-2000,-2500,-4025,-8525,-2000,-2500,-4025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3898,-164707,,,168605,109,,,109,,,,,,,
,6月,,June,1383164,1305912,1179056,,126856,126187,569,,100,100,13727,19438,43499,24.6,588,,,588,198961,42620,,,,,,,-136342,-91230,-51112,6000,-156342,-99230,-57112,,20000,8000,6000,6000,,,,,,-6527,-2500,,-4027,-6527,-2500,,-4027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4039,-161966,,,166005,74,,,74,,,,,,,
,7月,,July,1402475,1319329,1192089,,127240,126550,590,,100,100,14241,19966,48341,24.6,598,,,598,125802,42523,,,,,,,-63265,-8240,-62025,7000,-83265,-12240,-71025,,20000,4000,9000,7000,,,,,,-6556,,,-6556,-6556,,,-6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273,-170119,,,174392,-168,,,-168,,,,,,,
,8月,,August,1398516,1315446,1188509,,126937,126288,549,,100,100,14263,20051,48156,24.6,600,,,600,115274,42456,,,,,,,-48810,-51037,-7773,10000,-72810,-56037,-16773,,24000,5000,9000,10000,,,,,,-6568,,-1500,-5068,-6568,,-1500,-5068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4687,-181915,,,186602,-105,,,-105,,,,,,,
,9月,,September,1389779,1308829,1179103,,129726,129082,544,,100,100,14040,19888,46422,24.6,600,,,600,61308,42718,,,,,,,8451,-9702,4153,14000,-18549,-16702,-1847,,27000,7000,6000,14000,,,,,,-7099,,-2049,-5050,-7099,,-2049,-5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333,-175048,,,179381,-169,,,-169,,,,,,,
,10月,,October,1384372,1303440,1171657,,131783,131096,587,,100,100,14078,19946,46298,24.6,610,,,610,44592,42706,,,,,,,26152,3903,11249,11000,-1848,-1097,-751,,28000,5000,12000,11000,,,,,,-7100,-1500,-1550,-4050,-7100,-1500,-1550,-4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788,-176900,,,181688,-267,,,-267,,,,,,,
,11月,,November,1384615,1306159,1174513,,131646,130897,649,,100,100,14261,20210,43363,24.6,622,,,622,46804,46016,,,,,,,28249,3249,16000,9000,-751,-751,,,29000,4000,16000,9000,,,,,,-6616,-566,-1000,-5050,-6616,-566,-1000,-5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4687,-178361,,,183048,-310,,,-310,,,,,,,
,12月,,December,1394680,1312160,1179613,,132547,131810,585,,152,100,15147,20215,46526,24.6,632,,,632,45555,45526,,,,,,,30000,8000,14000,8000,,,,,30000,8000,14000,8000,,,,,,-6050,-1000,,-5050,-6050,-1000,,-5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4601,-185938,,,190539,-502,,,-502,,,,,,,
令和3年,1月,2021,January,1392058,1310208,1176850,,133358,132699,549,,110,100,15147,20222,45854,24.6,627,,,627,43561,43533,,,,,,,30000,8000,13000,9000,,,,,30000,8000,13000,9000,,,,,,-5050,,-1000,-4050,-5050,,-1000,-4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950,-188442,,,193392,102,,,102,,,,,,,
,2月,,February,1379412,1300583,1167264,,133319,132637,582,,100,100,15130,20205,42878,24.6,616,,,616,41091,41061,,,,,,,29998,7998,12000,10000,-2,-2,,,30000,8000,12000,10000,,,,,,-5050,,-1000,-4050,-5050,,-1000,-4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586,-187400,,,192986,630,,,630,,,,,,,
,3月,,March,1368465,1287752,1147660,,140092,139414,578,,100,100,14222,19895,45995,27.2,601,,,601,41609,41581,,,,,,,30000,6000,11000,13000,,,,,30000,6000,11000,13000,,,,,,-5050,-1000,,-4050,-5050,-1000,,-4050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707,-198407,,,204114,1497,,,1497,,,,,,1368018,447
,4月,,April,1378467,1295207,1156492,,138715,138046,569,,100,100,14407,20162,48079,27.2,612,,,612,42111,42083,,,,,,,30000,6000,12000,12000,,,,,30000,6000,12000,12000,,,,,,-4050,,-2500,-1550,-4050,,-2500,-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5175,-190554,,,195729,825,,,825,,,,,,,
,5月,,May,1387508,1300432,1163025,,137407,136717,590,,100,100,14494,20286,51677,27.2,619,,,619,41798,41772,,,,,,,30000,6000,11000,13000,,,,,30000,6000,11000,13000,,,,,,-4050,,-2500,-1550,-4050,,-2500,-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4997,-196771,,,201768,697,,,697,,,,,,,
